iter	Passed	Remaining
1304	9704	1450
1305	9711	1442
1306	9719	1435
1307	9727	1427
1308	9735	1420
1309	9743	1413
1310	9751	1405
1311	9759	1398
1312	9767	1391
1313	9775	1383
1314	9783	1376
1315	9790	1368
1316	9797	1361
1317	9805	1354
1318	9812	1346
1319	9821	1339
1320	9828	1331
1321	9836	1324
1322	9844	1317
1323	9852	1309
1324	9860	1302
1325	9868	1294
1326	9876	1287
1327	9884	1280
1328	9891	1272
1329	9899	1265
1330	9907	1257
1331	9914	1250
1332	9922	1243
1333	9929	1235
1334	9937	1228
1335	9945	1220
1336	9953	1213
1337	9960	1206
1338	9968	1198
1339	9975	1191
1340	9983	1183
1341	9990	1176
1342	9998	1168
1343	10006	1161
1344	10014	1154
1345	10021	1146
1346	10029	1139
1347	10037	1131
1348	10044	1124
1349	10051	1116
1350	10060	1109
1351	10067	1102
1352	10075	1094
1353	10082	1087
1354	10090	1079
1355	10098	1072
1356	10105	1064
1357	10113	1057
1358	10121	1050
1359	10128	1042
1360	10136	1035
1361	10143	1027
1362	10151	1020
1363	10159	1012
1364	10167	1005
1365	10174	998
1366	10182	990
1367	10190	983
1368	10197	975
1369	10204	968
1370	10212	960
1371	10220	953
1372	10228	946
1373	10236	938
1374	10244	931
1375	10252	923
1376	10260	916
1377	10268	909
1378	10276	901
1379	10283	894
1380	10291	886
1381	10299	879
1382	10306	871
1383	10314	864
1384	10321	856
1385	10328	849
1386	10336	842
1387	10344	834
1388	10352	827
1389	10361	819
1390	10369	812
1391	10377	805
1392	10384	797
1393	10391	790
1394	10400	782
1395	10409	775
1396	10418	768
1397	10425	760
1398	10433	753
1399	10441	745
1400	10449	738
1401	10457	730
1402	10464	723
1403	10473	716
1404	10483	708
1405	10491	701
1406	10500	694
1407	10507	686
1408	10516	679
1409	10523	671
1410	10531	664
1411	10539	656
1412	10546	649
1413	10554	641
1414	10562	634
1415	10569	627
1416	10577	619
1417	10585	612
1418	10593	604
1419	10601	597
1420	10609	589
1421	10617	582
1422	10625	574
1423	10633	567
1424	10641	560
1425	10649	552
1426	10657	545
1427	10664	537
1428	10672	530
1429	10680	522
1430	10687	515
1431	10696	507
1432	10704	500
1433	10711	493
1434	10720	485
1435	10728	478
1436	10736	470
1437	10744	463
1438	10751	455
1439	10759	448
1440	10767	440
1441	10775	433
1442	10783	425
1443	10790	418
1444	10798	411
1445	10805	403
1446	10813	396
1447	10820	388
1448	10828	381
1449	10835	373
1450	10843	366
1451	10851	358
1452	10859	351
1453	10867	343
1454	10875	336
1455	10883	328
1456	10890	321
1457	10898	313
1458	10906	306
1459	10913	299
1460	10921	291
1461	10929	284
1462	10937	276
1463	10944	269
1464	10952	261
1465	10960	254
1466	10968	246
1467	10976	239
1468	10984	231
1469	10993	224
1470	11000	216
1471	11008	209
1472	11016	201
1473	11024	194
1474	11031	186
1475	11039	179
1476	11046	172
1477	11054	164
1478	11062	157
1479	11069	149
1480	11077	142
1481	11085	134
1482	11093	127
1483	11100	119
1484	11108	112
1485	11116	104
1486	11124	97
1487	11132	89
1488	11140	82
1489	11149	74
1490	11157	67
1491	11165	59
1492	11173	52
1493	11180	44
1494	11189	37
1495	11196	29
1496	11204	22
1497	11212	14
1498	11220	7
1499	11227	0
